32,5255,3216,959,902
127,5424,2747,1396,1107
90,4901,2364,1412,953
71,4669,2256,1409,828
206,7066,3790,1549,1547
118,5305,2625,1436,1068
102,5085,2507,1366,1038
200,6746,3563,1533,1471
18,8203,5603,934,1487
125,5773,3064,1399,1134
16,8748,6034,941,1594
44,4462,2512,972,798
55,4311,2388,963,781
84,4959,2476,1363,946
27,5941,3767,957,1039
233,8268,4777,1510,1800
190,6442,3324,1481,1460
161,6018,3145,1401,1297
95,5227,2692,1391,969
57,4057,2136,996,746
194,6650,3475,1496,1498
220,7326,4055,1438,1652
20,7282,4836,933,1334
243,8287,4752,1507,1850
231,8167,4705,1553,1729
163,5679,2762,1442,1296
109,5087,2429,1470,1011
89,5169,2637,1397,964
151,6217,3386,1386,1268
175,6549,3540,1435,1396
148,5967,3017,1435,1337
31,5438,3349,945,967
35,5055,3011,969,897
11,12214,8798,1030,2207
208,7492,4190,1512,1610
78,4806,2370,1361,900
93,5039,2530,1357,976
106,5367,2686,1444,1062
157,5929,3035,1431,1287
65,4898,2469,1406,844
29,5602,3489,919,1015
197,6811,3655,1428,1550
203,7213,3999,1439,1595
138,5217,2418,1455,1167
199,7034,3867,1479,1506
114,5275,2502,1457,1140
58,4062,2163,957,767
226,7805,4407,1515,1701
211,7432,4133,1500,1618
153,6317,3328,1499,1313
15,9183,6417,927,1659
81,5040,2513,1410,943
137,5511,2764,1407,1163
60,4201,2314,960,748
73,4730,2329,1371,854
101,5093,2618,1340,962
86,4790,2292,1361,962
76,4879,2414,1384,905
62,4251,2221,1100,751
67,4855,2499,1348,830
204,7035,3893,1486,1475
241,8360,4931,1461,1788
165,5915,2985,1440,1312
198,6957,3845,1418,1514
139,5387,2644,1403,1163
129,5724,2883,1444,1221
2,59477,45912,2265,11137
17,8317,5672,907,1558
186,6701,3698,1390,1437
82,4913,2456,1348,934
110,5364,2758,1366,1065
147,6160,3297,1418,1268
228,7912,4602,1448,1682
236,7986,4450,1518,1837
218,7471,4241,1453,1598
202,7087,3952,1408,1548
168,6127,3144,1379,1425
184,6619,3532,1426,1483
135,5577,2814,1403,1183
14,9808,6862,932,1834
69,4689,2313,1380,818
112,5166,2525,1397,1071
191,6300,3283,1409,1431
172,6229,3266,1434,1350
145,6052,3193,1444,1238
49,4331,2422,959,772
24,6496,4203,946,1169
178,6764,3718,1415,1452
224,8151,4777,1512,1682
187,6684,3689,1399,1418
140,5977,3165,1394,1240
223,7161,3844,1530,1607
124,5038,2317,1455,1088
104,5098,2565,1349,1011
131,5406,2600,1457,1173
181,6581,3488,1483,1431
234,8240,4762,1531,1766
79,4890,2371,1406,938
121,4922,2294,1366,1087
212,7827,4487,1487,1672
154,5749,2834,1430,1308
23,6650,4306,953,1215
96,5090,2574,1367,974
126,5390,2664,1445,1108
238,8548,4981,1591,1793
159,6108,3224,1444,1262
160,5885,2968,1443,1298
47,4306,2385,977,768
176,6451,3400,1480,1392
8,16090,11735,1105,3073
98,5077,2486,1434,985
209,7265,4032,1393,1660
37,4936,2887,962,908
216,8065,4601,1556,1727
43,4547,2574,979,817
117,5725,3024,1421,1104
5,24610,18444,1321,4671
195,6594,3470,1455,1489
170,6455,3510,1403,1364
33,5166,3171,906,911
63,4444,2275,1199,795
21,7027,4662,927,1258
7,18162,13425,1134,3427
80,4795,2325,1366,930
26,6001,3842,930,1051
227,7660,4330,1480,1671
193,6886,3710,1491,1506
119,5298,2624,1432,1067
99,4817,2276,1396,971
180,6547,3451,1486,1432
244,9139,5497,1533,1929
72,4992,2503,1440,871
162,6228,3265,1456,1329
179,6372,3365,1406,1423
74,4834,2340,1432,889
240,8573,5075,1484,1833
182,6504,3283,1564,1477
61,4161,2238,981,763
230,8636,5185,1518,1751
108,5039,2376,1454,1034
115,5406,2685,1471,1075
92,5269,2705,1389,1001
103,4902,2342,1398,990
201,6797,3618,1504,1494
232,8299,4806,1506,1806
10,13097,9450,1025,2442
113,5522,2856,1409,1082
152,5726,2935,1397,1216
189,6842,3695,1485,1482
225,7627,4385,1428,1633
142,5292,2600,1389,1129
207,6976,3739,1469,1587
91,4737,2239,1366,957
167,6528,3597,1362,1391
48,4298,2362,986,773
107,5248,2653,1400,1022
87,4716,2171,1409,963
77,4732,2260,1407,889
174,6070,3133,1395,1362
214,7953,4677,1486,1610
133,5350,2654,1380,1140
123,5385,2727,1398,1085
149,5935,3068,1417,1274
50,4267,2351,966,773
221,7307,4013,1466,1648
39,4738,2753,965,843
64,4730,2307,1385,863
210,7756,4295,1585,1696
97,4846,2286,1410,975
41,4613,2657,943,834
12,11618,8351,972,2115
52,4246,2271,1000,796
173,6493,3502,1405,1409
56,4110,2183,970,778
66,4557,2236,1329,815
45,4387,2428,977,804
229,8022,4621,1515,1705
19,7723,5174,949,1410
54,4143,2249,951,764
237,8867,5285,1502,1899
70,4874,2484,1385,831
68,4701,2316,1399,810
188,6525,3385,1479,1481
1,108960,84142,4013,20647
166,6039,3128,1426,1307
88,4950,2456,1380,940
136,6034,3190,1451,1219
116,5360,2782,1335,1068
30,5525,3425,943,979
144,5571,2779,1440,1175
141,5687,2757,1554,1201
100,5011,2434,1385,1019
222,7766,4304,1570,1677
25,6234,3999,928,1128
128,5581,2825,1449,1131
28,5776,3604,956,1039
120,5282,2646,1360,1101
83,4836,2334,1397,934
75,4835,2311,1458,891
40,4666,2701,955,832
156,5924,3063,1412,1273
134,5526,2702,1476,1173
192,6873,3575,1505,1614
59,4074,2157,970,768
215,7528,4229,1467,1651
177,6568,3473,1452,1464
150,5551,2648,1474,1254
155,5452,2648,1358,1269
130,5705,2763,1479,1286
53,4244,2297,968,800
217,7832,4504,1484,1666
239,8419,4865,1585,1788
122,5320,2654,1376,1114
143,5347,2591,1388,1192
42,4606,2675,929,827
22,6812,4458,954,1222
158,6333,3368,1479,1309
205,7252,3958,1569,1545
46,4360,2431,949,803
219,7024,3717,1506,1620
13,10484,7410,957,1937
235,8096,4730,1484,1705
105,5234,2620,1395,1045
6,21716,16216,1222,4102
85,4712,2237,1369,930
36,5023,2987,954,906
3,39287,29922,1737,7459
185,6395,3348,1433,1437
94,4950,2455,1360,961
183,6408,3271,1562,1397
213,7300,4033,1500,1588
9,14427,10526,1061,2663
51,4157,2260,960,758
146,5484,2616,1477,1214
111,5177,2608,1378,1016
38,4746,2800,939,830
4,29813,22332,1486,5822
34,5070,3048,948,894
132,5876,2983,1463,1255
164,6538,3451,1516,1392
169,6370,3453,1403,1335
196,7222,4083,1431,1529
171,6167,3236,1410,1343
242,8551,4942,1587,1840
